,Dates,Time,Open,High,Low,Close,Volume,Average,BarCount
1584,2020-02-21,00:00:00,335.41,335.98,332.58,333.32,811872,333.734,347050
1585,2020-02-24,00:00:00,326.4,333.57,321.24,324.63,1294265,323.645,577696
1586,2020-02-25,00:00:00,324.2,325.53,311.69,313.43,1829637,316.298,911320
1587,2020-02-26,00:00:00,311.76,318.11,307.88,309.32,1583487,313.679,810060
1588,2020-02-27,00:00:00,309.38,310.41,293.62,296.9,2209309,303.653,1142975
1589,2020-02-28,00:00:00,291.67,299.7,285.54,298.85,2752598,291.221,1558029
1590,2020-03-02,00:00:00,300.2,309.63,290.65,309.4,1807189,301.73,944599
1591,2020-03-03,00:00:00,308.71,313.84,297.57,302.17,2271933,304.561,1344694
1592,2020-03-04,00:00:00,304.99,313.1,300.24,310.33,1374065,308.285,696979
1593,2020-03-05,00:00:00,307.72,313.09,300.01,302.68,1434127,303.661,711595
1594,2020-03-06,00:00:00,298.71,302.8,290.23,295.5,1861156,294.734,927883
1595,2020-03-09,00:00:00,280.2,289.4,270.27,280.25,2301959,278.161,1268956
1596,2020-03-10,00:00:00,281.96,288.83,273.5,283.14,2074169,281.485,1130736
1597,2020-03-11,00:00:00,281.3,288.42,270.88,273.9,1833269,276.246,1091622
1598,2020-03-12,00:00:00,263.95,267.41,242.0,244.85,3060126,254.345,1711329
1599,2020-03-13,00:00:00,257.99,272.1,245.0,267.45,2504098,259.063,1290199
1600,2020-03-16,00:00:00,253.2,262.75,237.36,244.9,2333812,246.449,1035840
1601,2020-03-17,00:00:00,246.97,256.45,237.07,242.79,2024416,248.407,954926
1602,2020-03-18,00:00:00,240.5,248.37,228.02,245.99,2520074,236.968,1353571
1603,2020-03-19,00:00:00,240.23,247.38,229.31,237.18,2205007,241.435,1140250
1604,2020-03-20,00:00:00,243.85,250.08,226.37,226.4,2266926,236.063,1162832
1605,2020-03-23,00:00:00,221.14,238.89,218.26,225.93,2330835,224.096,1197920
1606,2020-03-24,00:00:00,232.03,247.17,228.03,242.47,1897407,239.084,886239
1607,2020-03-25,00:00:00,246.89,256.35,239.03,246.96,2128424,248.647,1024344
1608,2020-03-26,00:00:00,242.23,263.7,240.33,263.35,1870516,256.68,859094
1609,2020-03-27,00:00:00,257.11,262.13,251.05,252.1,1607376,254.633,786802
1610,2020-03-30,00:00:00,250.25,262.6,250.09,261.93,1216907,259.167,599076
1611,2020-03-31,00:00:00,262.74,263.9,254.16,254.31,1415566,259.484,669674
1612,2020-04-01,00:00:00,251.84,257.75,243.9,247.5,1307014,247.632,681029
1613,2020-04-02,00:00:00,249.53,253.0,242.94,250.79,1424892,249.364,681422
1614,2020-04-03,00:00:00,250.0,253.32,245.22,247.92,1121266,248.535,558480
1615,2020-04-06,00:00:00,258.24,267.0,256.59,266.55,1466840,262.212,658976
1616,2020-04-07,00:00:00,270.75,275.03,262.89,265.14,1645230,269.933,759104
1617,2020-04-08,00:00:00,265.8,275.41,263.03,274.99,1214315,271.361,559492
1618,2020-04-09,00:00:00,276.56,281.2,270.4,279.0,1493187,278.436,677109
1619,2020-04-13,00:00:00,274.63,278.2,271.41,277.08,932380,274.298,444928
1620,2020-04-14,00:00:00,279.27,284.84,278.45,283.4,1057807,282.711,491283
1621,2020-04-15,00:00:00,280.36,283.68,275.4,275.7,942520,277.365,439557
1622,2020-04-16,00:00:00,279.89,289.4,275.76,287.5,1059839,278.995,459193
1623,2020-04-17,00:00:00,286.15,288.5,282.4,286.66,1021681,284.845,441470
1624,2020-04-20,00:00:00,285.84,287.61,280.5,282.03,811063,283.526,372497
1625,2020-04-21,00:00:00,279.19,280.79,272.02,274.39,1050454,274.493,515971
1626,2020-04-22,00:00:00,275.77,281.0,273.29,278.15,728663,278.768,356867
1627,2020-04-23,00:00:00,278.25,283.94,276.74,277.37,940762,280.99,469982
1628,2020-04-24,00:00:00,278.25,283.7,276.13,283.35,631495,281.071,283226
1629,2020-04-27,00:00:00,285.69,288.27,284.59,286.97,615193,286.695,276248
1630,2020-04-28,00:00:00,288.2,291.45,285.4,287.39,877339,287.783,379692
1631,2020-04-29,00:00:00,289.47,296.1,288.2,294.8,1015349,292.973,431207
1632,2020-04-30,00:00:00,294.4,296.77,285.61,287.7,1015724,290.388,429531
1633,2020-05-01,00:00:00,284.39,286.88,281.52,282.9,961261,283.308,418452
1634,2020-05-04,00:00:00,280.56,283.9,278.69,283.51,662101,281.608,304312
1635,2020-05-05,00:00:00,286.17,289.25,283.61,287.02,668757,287.652,294764
1636,2020-05-06,00:00:00,287.76,288.96,282.7,283.68,631675,286.128,288508
1637,2020-05-07,00:00:00,286.7,289.78,285.18,289.51,615760,288.287,279612
1638,2020-05-08,00:00:00,291.0,293.74,289.86,293.74,595686,291.693,251858
1639,2020-05-11,00:00:00,293.83,294.8,289.33,291.94,639302,292.224,271252
1640,2020-05-12,00:00:00,291.82,294.24,283.1,283.3,789876,290.011,312954
1641,2020-05-13,00:00:00,285.68,287.94,278.96,282.02,1200561,282.435,540070
1642,2020-05-14,00:00:00,281.36,285.8,272.99,285.68,1071762,280.917,507638
1643,2020-05-15,00:00:00,286.34,286.45,281.34,285.7,842838,284.361,360794
1644,2020-05-18,00:00:00,289.1,296.75,287.9,295.46,922439,294.803,390172
1645,2020-05-19,00:00:00,295.43,297.5,291.29,292.69,746206,294.383,325973
1646,2020-05-20,00:00:00,293.38,297.87,292.13,296.83,666416,296.816,278782
1647,2020-05-21,00:00:00,295.66,297.67,293.68,295.37,661567,295.444,320545
1648,2020-05-22,00:00:00,291.45,296.1,291.0,295.6,482699,294.514,219321
1649,2020-05-26,00:00:00,300.51,302.26,298.69,299.39,656951,300.558,290903
1650,2020-05-27,00:00:00,301.86,304.63,296.87,304.54,842045,300.834,371221
1651,2020-05-28,00:00:00,304.8,306.84,302.24,302.86,739058,304.611,329176
1652,2020-05-29,00:00:00,302.28,306.13,299.55,306.1,912351,302.705,423980
1653,2020-06-01,00:00:00,305.0,306.21,302.45,304.19,465568,305.005,202661
1654,2020-06-02,00:00:00,305.53,309.07,304.02,308.89,591659,306.727,257661
1655,2020-06-03,00:00:00,309.25,313.22,308.75,312.65,681658,311.652,282038
1656,2020-06-04,00:00:00,311.5,313.0,309.08,311.2,647659,311.187,289331
1657,2020-06-05,00:00:00,314.69,321.28,312.72,319.15,1046372,319.11,444743
1658,2020-06-08,00:00:00,318.98,323.41,318.66,322.61,616382,321.523,267658
1659,2020-06-09,00:00:00,321.14,323.24,319.33,321.92,616699,320.944,275004
1660,2020-06-10,00:00:00,322.42,322.71,316.54,316.76,771386,320.126,369771
1661,2020-06-11,00:00:00,313.45,319.12,300.01,303.08,1750587,305.146,808738
1662,2020-06-12,00:00:00,304.43,309.08,298.6,303.58,1540837,303.623,774456
1663,2020-06-15,00:00:00,296.36,310.17,295.39,310.15,1087902,303.754,528254
1664,2020-06-16,00:00:00,310.17,316.96,307.67,313.85,1199239,312.799,532369
1665,2020-06-17,00:00:00,314.87,316.0,310.41,310.45,624183,312.676,282007
1666,2020-06-18,00:00:00,311.56,313.29,308.8,312.93,617109,311.155,270633
1667,2020-06-19,00:00:00,312.12,314.49,305.85,306.1,974089,310.026,411937
1668,2020-06-22,00:00:00,308.5,312.56,306.1,312.33,602505,309.585,260616
1669,2020-06-23,00:00:00,313.37,314.57,309.91,311.2,546358,313.113,235244
1670,2020-06-24,00:00:00,310.71,312.5,302.1,303.81,1092082,305.088,494251
1671,2020-06-25,00:00:00,301.53,308.0,300.83,307.37,756544,304.706,343490
1672,2020-06-26,00:00:00,306.48,308.2,299.42,300.15,1006231,301.592,442364
1673,2020-06-29,00:00:00,301.22,305.99,298.93,305.47,630940,302.554,276460
1674,2020-06-30,00:00:00,304.0,310.2,303.2,308.28,861226,307.471,345536
1675,2020-07-01,00:00:00,308.74,311.89,306.42,310.33,601989,310.503,267412
1676,2020-07-02,00:00:00,312.0,315.7,309.77,312.8,585116,313.492,260154
1677,2020-07-06,00:00:00,316.61,317.91,315.56,317.73,467043,316.498,203319
1678,2020-07-07,00:00:00,315.6,317.52,313.37,314.17,647157,315.358,271236
1679,2020-07-08,00:00:00,314.61,317.05,312.7,316.85,466223,314.914,204958
1680,2020-07-09,00:00:00,316.18,317.2,310.68,315.16,689474,313.794,300473
1681,2020-07-10,00:00:00,312.64,318.18,311.39,318.1,488954,315.83,207478
1682,2020-07-13,00:00:00,319.0,322.71,314.13,315.6,789907,318.786,342826
1683,2020-07-14,00:00:00,314.91,321.85,312.0,321.04,787382,316.206,382246
1684,2020-07-15,00:00:00,320.68,323.39,319.26,321.85,713469,321.568,326235
1685,2020-07-16,00:00:00,320.12,321.28,318.92,320.41,467591,320.088,228772
1686,2020-07-17,00:00:00,319.66,322.57,319.6,321.9,432845,321.511,209203
1687,2020-07-20,00:00:00,319.92,325.13,319.62,324.4,432673,323.202,192820
1688,2020-07-21,00:00:00,326.0,327.33,323.94,325.69,454913,325.774,218291
1689,2020-07-22,00:00:00,324.5,327.2,322.79,326.11,440805,325.892,204109
1690,2020-07-23,00:00:00,328.15,328.51,321.48,323.45,614309,324.128,295885
1691,2020-07-24,00:00:00,320.67,322.52,319.24,320.2,531260,320.723,273120
1692,2020-07-27,00:00:00,321.52,323.86,320.77,323.7,347397,322.52,165779
1693,2020-07-28,00:00:00,323.4,323.7,320.85,321.8,394270,322.324,187039
1694,2020-07-29,00:00:00,321.93,325.73,320.7,325.14,372446,324.255,173747
1695,2020-07-30,00:00:00,323.0,327.43,319.64,326.84,503560,322.659,255611
1696,2020-07-31,00:00:00,325.69,327.06,321.33,326.44,639974,324.252,300582
1697,2020-08-03,00:00:00,326.46,329.62,325.72,328.83,386524,328.835,177383
1698,2020-08-04,00:00:00,328.11,330.1,327.15,330.0,334741,329.076,156646
1699,2020-08-05,00:00:00,331.85,332.39,330.0,332.0,311936,331.885,150229
1700,2020-08-06,00:00:00,332.25,334.55,330.13,334.16,365652,332.969,175501
1701,2020-08-07,00:00:00,334.02,334.88,332.3,334.53,467327,333.749,222423
1702,2020-08-10,00:00:00,335.06,336.82,332.95,335.27,337898,334.988,169352
1703,2020-08-11,00:00:00,336.91,337.93,332.01,333.37,545748,335.193,251908
1704,2020-08-12,00:00:00,335.4,338.28,333.0,337.11,419086,337.198,197769
1705,2020-08-13,00:00:00,336.98,338.26,335.83,337.62,331754,337.172,165128
1706,2020-08-14,00:00:00,336.19,337.89,335.05,336.6,310316,336.571,153647
1707,2020-08-17,00:00:00,337.44,338.79,336.64,338.63,261981,337.921,117129
1708,2020-08-18,00:00:00,338.0,339.1,336.61,338.92,294956,338.381,127647
1709,2020-08-19,00:00:00,339.13,339.61,336.21,336.27,489606,338.205,207671
1710,2020-08-20,00:00:00,336.54,339.0,335.03,338.97,357629,337.485,161443
1711,2020-08-21,00:00:00,338.35,339.72,335.75,339.65,365380,338.792,163108
1712,2020-08-24,00:00:00,341.2,343.43,340.59,343.39,356247,342.08,156849
1713,2020-08-25,00:00:00,344.57,344.74,342.27,344.55,324100,343.426,141995
1714,2020-08-26,00:00:00,344.4,348.36,344.05,347.77,399366,346.491,182436
1715,2020-08-27,00:00:00,347.56,349.9,346.53,349.26,484545,348.567,225565
1716,2020-08-28,00:00:00,349.26,351.07,348.15,350.98,368511,349.659,167616
1717,2020-08-31,00:00:00,351.71,352.45,348.5,349.69,465708,350.274,206213
1718,2020-09-01,00:00:00,351.27,353.58,349.24,353.57,406626,351.222,185092
1719,2020-09-02,00:00:00,354.51,358.75,353.43,358.43,581833,356.193,277608
1720,2020-09-03,00:00:00,358.08,358.36,342.59,343.27,1205238,347.61,585835
1721,2020-09-04,00:00:00,347.0,348.5,334.87,342.0,1057103,341.374,520915
1722,2020-09-08,00:00:00,343.44,344.49,329.65,332.3,888359,335.162,410691
1723,2020-09-09,00:00:00,335.45,342.46,332.0,340.9,730908,339.906,324123
1724,2020-09-10,00:00:00,338.36,342.53,332.85,334.82,748661,337.365,345934
1725,2020-09-11,00:00:00,336.17,337.61,331.0,333.91,628755,334.201,335647
1726,2020-09-14,00:00:00,338.1,340.38,336.55,338.65,493888,338.921,223587
1727,2020-09-15,00:00:00,339.24,342.02,339.02,340.28,432299,340.812,190190
1728,2020-09-16,00:00:00,341.36,343.06,338.52,339.22,610145,340.648,265966
1729,2020-09-17,00:00:00,334.42,337.7,332.77,336.02,693265,334.944,332595
1730,2020-09-18,00:00:00,334.51,336.15,327.97,331.26,715517,331.636,333599
1731,2020-09-21,00:00:00,328.14,331.17,321.73,328.1,797492,324.408,386746
1732,2020-09-22,00:00:00,326.64,330.9,325.86,330.16,499670,328.841,236588
1733,2020-09-23,00:00:00,330.9,331.93,321.04,321.7,710234,325.556,316714
1734,2020-09-24,00:00:00,323.0,326.8,319.8,325.35,690248,323.393,334213
1735,2020-09-25,00:00:00,323.8,329.58,320.66,328.06,565534,326.164,274000
1736,2020-09-28,00:00:00,331.17,335.46,329.85,335.37,478743,333.851,214519
1737,2020-09-29,00:00:00,333.94,336.0,331.62,333.55,457605,333.025,193453
1738,2020-09-30,00:00:00,330.55,338.29,329.6,336.1,791857,335.437,324835
1739,2020-10-01,00:00:00,337.66,338.74,334.89,336.77,563159,336.75,286342
1740,2020-10-02,00:00:00,332.89,336.4,330.47,332.64,738336,334.219,351079
1741,2020-10-05,00:00:00,335.19,339.96,335.02,338.84,386876,338.581,183876
1742,2020-10-06,00:00:00,338.75,342.17,333.12,334.62,770075,337.601,363776
1743,2020-10-07,00:00:00,337.35,341.63,335.1,341.42,446668,340.165,195673
1744,2020-10-08,00:00:00,342.7,345.45,341.53,345.26,368141,343.216,174942
1745,2020-10-09,00:00:00,345.0,347.88,343.78,347.25,445424,346.339,206465
1746,2020-10-12,00:00:00,347.97,354.02,346.77,353.04,527958,352.147,232546
1747,2020-10-13,00:00:00,351.21,353.14,349.09,350.77,502507,350.966,240184
1748,2020-10-14,00:00:00,351.6,352.28,347.14,348.37,469393,348.909,223572
1749,2020-10-15,00:00:00,346.34,348.61,343.13,348.3,519368,345.998,248286
1750,2020-10-16,00:00:00,347.55,350.75,346.06,346.21,563487,348.56,210029
1751,2020-10-19,00:00:00,348.6,349.43,341.04,343.88,549793,344.253,261351
1752,2020-10-20,00:00:00,344.1,346.88,341.81,344.39,519616,344.387,261592
1753,2020-10-21,00:00:00,343.93,345.67,340.28,341.34,539787,343.691,272586
1754,2020-10-22,00:00:00,341.94,345.56,340.51,345.1,463051,343.456,237482
1755,2020-10-23,00:00:00,345.42,346.18,343.13,345.55,365707,344.825,191174
1756,2020-10-26,00:00:00,341.55,343.71,335.62,339.29,756173,338.912,350595
1757,2020-10-27,00:00:00,340.42,341.05,335.77,336.55,495134,338.911,258634
1758,2020-10-28,00:00:00,335.27,337.05,326.13,328.22,1027185,328.79,487506
1759,2020-10-29,00:00:00,329.16,333.4,325.09,327.65,711699,329.701,359205
1760,2020-10-30,00:00:00,324.41,330.28,322.6,327.3,976217,325.322,472606
1761,2020-11-02,00:00:00,328.52,332.36,326.54,331.58,659732,329.751,372717
1762,2020-11-03,00:00:00,333.61,339.6,331.4,333.89,739204,336.465,346756
1763,2020-11-04,00:00:00,337.8,347.94,333.0,344.44,991252,344.259,497675
1764,2020-11-05,00:00:00,347.87,352.19,345.75,348.9,676344,350.559,348577
1765,2020-11-06,00:00:00,348.07,351.87,345.77,350.96,507351,349.964,276187
1766,2020-11-09,00:00:00,355.0,366.77,353.07,353.89,1217371,360.118,668704
1767,2020-11-10,00:00:00,354.42,355.77,350.51,353.52,673536,353.56,355081
1768,2020-11-11,00:00:00,356.48,357.56,354.5,356.58,448587,356.37,213559
1769,2020-11-12,00:00:00,354.7,356.86,351.26,352.7,578975,353.513,283950
1770,2020-11-13,00:00:00,355.1,358.9,353.39,358.4,480524,356.905,234525
1771,2020-11-16,00:00:00,360.58,363.67,357.99,361.76,613234,361.296,271728
1772,2020-11-17,00:00:00,361.05,361.92,358.34,359.87,473399,360.364,234508
1773,2020-11-18,00:00:00,360.17,362.21,355.32,355.87,517021,359.145,238708
1774,2020-11-19,00:00:00,354.84,358.18,354.15,355.24,441042,356.48,206742
1775,2020-11-20,00:00:00,356.68,358.19,354.25,355.0,410283,356.473,193270
1776,2020-11-23,00:00:00,357.74,359.64,354.86,359.16,441641,357.046,204262
1777,2020-11-24,00:00:00,359.86,365.31,359.29,364.78,501843,362.318,225129
1778,2020-11-25,00:00:00,363.26,364.1,361.48,363.18,342430,362.467,155630
1779,2020-11-27,00:00:00,363.6,364.18,362.58,363.65,196355,363.583,85429
1780,2020-11-30,00:00:00,362.18,364.4,359.17,364.33,589775,361.486,264863
1781,2020-12-01,00:00:00,365.25,367.68,361.93,365.22,513081,366.324,251001
1782,2020-12-02,00:00:00,365.22,367.27,364.2,366.5,353369,366.027,166534
1783,2020-12-03,00:00:00,366.28,368.19,365.5,367.28,479984,366.934,214903
1784,2020-12-04,00:00:00,367.5,369.94,366.69,369.22,356873,368.944,163353
1785,2020-12-07,00:00:00,367.56,369.62,367.36,368.28,332754,368.788,158002
1786,2020-12-08,00:00:00,368.28,371.41,366.41,371.0,329696,369.538,140149
1787,2020-12-09,00:00:00,371.25,371.28,365.95,367.5,555058,367.985,256854
1788,2020-12-10,00:00:00,367.1,368.09,364.43,367.09,414567,366.708,201442
1789,2020-12-11,00:00:00,364.75,367.02,362.86,366.1,411399,365.25,196248
1790,2020-12-14,00:00:00,368.0,369.8,364.47,365.61,524931,366.707,222988
1791,2020-12-15,00:00:00,366.51,369.79,364.75,369.08,423770,368.318,188637
1792,2020-12-16,00:00:00,370.26,371.16,368.86,370.33,381440,370.067,180448
1793,2020-12-17,00:00:00,371.59,372.5,370.51,371.78,370160,371.941,160560
1794,2020-12-18,00:00:00,371.2,372.34,367.02,370.28,924838,369.099,305847
1795,2020-12-21,00:00:00,369.18,373.0,358.0,367.12,775265,365.993,354271
1796,2020-12-22,00:00:00,368.05,368.96,364.55,365.22,352259,367.389,179554
1797,2020-12-23,00:00:00,367.82,369.62,366.38,367.76,335922,368.566,156702
1798,2020-12-24,00:00:00,368.36,369.51,367.45,368.98,190119,368.455,87272
1799,2020-12-28,00:00:00,371.16,373.35,371.0,373.14,274371,372.0,124325
1800,2020-12-29,00:00:00,373.86,374.07,370.83,371.33,408935,371.91,182111
1801,2020-12-30,00:00:00,372.72,373.1,371.54,372.27,329905,372.208,137978
1802,2020-12-31,00:00:00,371.36,374.69,371.0,374.39,511412,373.159,189985
1803,2021-01-04,00:00:00,375.64,376.74,364.82,369.34,856460,368.879,384976
1804,2021-01-05,00:00:00,369.1,372.89,366.84,371.41,464730,370.606,212307
1805,2021-01-06,00:00:00,368.66,376.98,368.04,375.0,857591,374.023,373491
1806,2021-01-07,00:00:00,375.77,379.9,373.45,379.88,529865,378.676,232934
1807,2021-01-08,00:00:00,380.2,381.96,377.1,381.6,539520,380.137,247811
1808,2021-01-11,00:00:00,379.47,380.58,377.25,379.74,403593,379.006,193609
1809,2021-01-12,00:00:00,379.29,380.2,376.36,379.01,415506,378.64,200730
1810,2021-01-13,00:00:00,379.26,380.86,377.25,380.7,353376,379.702,175597
1811,2021-01-14,00:00:00,380.81,381.13,378.0,378.25,359509,379.715,171040
1812,2021-01-15,00:00:00,377.4,377.9,373.7,374.52,633747,375.868,271129
1813,2021-01-19,00:00:00,377.7,379.85,375.7,379.31,382157,378.353,176925
1814,2021-01-20,00:00:00,379.63,384.79,379.13,384.57,401108,383.251,179259
1815,2021-01-21,00:00:00,384.7,385.3,383.25,383.78,328316,384.289,145750
1816,2021-01-22,00:00:00,382.59,384.08,380.97,382.74,363969,383.019,154169
1817,2021-01-25,00:00:00,384.16,384.77,378.46,383.75,565311,382.696,281404
1818,2021-01-26,00:00:00,383.65,385.85,382.46,384.21,355207,384.408,170291
1819,2021-01-27,00:00:00,383.25,383.79,370.0,372.26,947544,376.007,449370
1820,2021-01-28,00:00:00,370.6,381.93,370.32,375.99,706686,379.01,328348
1821,2021-01-29,00:00:00,373.96,377.07,368.27,369.45,1039798,371.935,472600
1822,2021-02-01,00:00:00,373.19,377.34,370.37,376.39,557471,375.145,262513
1823,2021-02-02,00:00:00,378.89,383.5,378.25,383.34,494662,381.98,218069
1824,2021-02-03,00:00:00,383.17,383.7,380.48,382.34,408837,382.428,183493
1825,2021-02-04,00:00:00,382.7,386.58,381.4,385.97,345914,384.779,150729
1826,2021-02-05,00:00:00,387.06,388.47,386.19,388.19,328612,387.599,142348
1827,2021-02-08,00:00:00,388.63,390.9,388.31,390.5,286260,389.47,129849
1828,2021-02-09,00:00:00,390.28,390.89,389.17,390.68,281647,390.255,130996
1829,2021-02-10,00:00:00,391.5,392.46,387.5,389.23,455429,389.896,225142
1830,2021-02-11,00:00:00,391.04,391.69,388.1,390.45,343575,390.172,168919
1831,2021-02-12,00:00:00,389.3,393.2,389.3,393.1,352404,391.643,152554
1832,2021-02-16,00:00:00,394.4,395.35,391.25,391.47,409815,392.907,193046
1833,2021-02-17,00:00:00,392.39,393.2,389.33,393.09,421585,391.229,197786
1834,2021-02-18,00:00:00,392.16,392.16,387.74,390.45,476220,389.864,206614
1835,2021-02-19,00:00:00,391.08,392.76,389.36,389.7,515034,390.751,212710
1836,2021-02-22,00:00:00,386.38,389.62,386.08,386.71,521599,387.735,217225
1837,2021-02-23,00:00:00,387.27,389.0,380.2,387.1,885870,384.917,435259
1838,2021-02-24,00:00:00,387.46,393.1,385.27,392.63,592309,389.621,305038
1839,2021-02-25,00:00:00,391.9,392.98,380.22,382.13,1265226,385.639,722271
1840,2021-02-26,00:00:00,384.1,385.58,378.25,379.71,1218506,382.282,673966
1841,2021-03-01,00:00:00,385.0,390.92,380.36,390.05,825551,388.568,373226
1842,2021-03-02,00:00:00,387.5,390.07,386.0,387.78,626432,388.17,330943
1843,2021-03-03,00:00:00,388.78,389.46,379.17,380.91,1021979,384.011,566718
1844,2021-03-04,00:00:00,380.79,384.0,371.88,373.95,1523227,378.129,909764
1845,2021-03-05,00:00:00,375.16,384.76,372.64,383.95,1164871,379.278,644414
1846,2021-03-08,00:00:00,381.26,387.68,379.42,383.33,1044628,384.82,631897
1847,2021-03-09,00:00:00,385.17,389.91,384.1,387.01,860124,387.974,421631
1848,2021-03-10,00:00:00,387.51,391.4,385.76,389.39,881782,389.835,515729
1849,2021-03-11,00:00:00,392.0,395.65,391.52,394.02,637680,393.911,315261
1850,2021-03-12,00:00:00,394.5,394.54,390.88,394.05,490617,392.791,250423
1851,2021-03-15,00:00:00,393.86,396.73,392.03,395.92,564135,394.544,294123
1852,2021-03-16,00:00:00,396.72,397.83,395.08,396.25,604928,396.571,310598
1853,2021-03-17,00:00:00,395.96,398.12,393.3,398.01,704445,395.684,393562
1854,2021-03-18,00:00:00,396.09,398.26,390.75,391.86,822985,393.662,430574
1855,2021-03-19,00:00:00,391.8,391.81,387.15,389.1,788934,389.807,408838
1856,2021-03-22,00:00:00,389.75,394.07,388.34,393.24,507543,392.34,256310
1857,2021-03-23,00:00:00,391.78,393.46,388.66,389.43,689496,391.136,346369
1858,2021-03-24,00:00:00,389.5,392.75,387.33,388.11,751682,390.26,405661
